# telescope   = tel16
# season      = 2014-2017
# filter      = RG715
# aperture    = 6.000     pix
# deblend     = 0
# null_dc[1]  = 0.000813  mag
# null_dc[2]  = 0.000312  mag
# null_dc[3]  = 0.000501  mag
# null_dc[4]  = 0.000022  mag
# null_cm     = 0.365045  mag/mag
# null_fwhm_k = -0.000102 mag/pix
# null_fwhm_0 = 2.743500  pix
# null_chidof = 2.452
# null_nfit   = 2303
# null_nparm  = 6
#
#BJD           Mag         e_Mag       tExp    DMag    FWHM   Ellip Airmass X         Y         Angle   Sky      Peak  S  V  R F CM        Corr_Mag   
#------------- ----------- ----------- ------- ------- ------ ----- ------- --------- --------- ------- -------- ----- -- -- - - --------- -----------
2457837.631680    0.004082    0.002576  15.034  0.0019  3.023 0.159 1.22743  1299.428   352.361 -179.88    35.14  9238  1  3 0 0  0.002130    0.002519
2457837.632121    0.007955    0.002582  15.034 -0.0036  3.400 0.135 1.22558  1299.186   360.245 -179.89    35.34  8448  1  3 0 0  0.002099    0.006442
2457837.650899   -0.006272    0.002374  15.034 -0.0007  3.227 0.053 1.15867  1298.240   356.807 -179.88    30.32  6183  1  3 0 0  0.000930   -0.007376
2457837.651340    0.001772    0.002587  15.034 -0.0100  3.546 0.216 1.15735  1298.979   366.011 -179.88    30.28  6538  1  3 0 0  0.000912    0.000707
2457837.651784   -0.004194    0.002698  15.034 -0.0055  3.254 0.089 1.15604  1299.048   367.942 -179.88    30.24  8251  1  3 0 0  0.000894   -0.005282
2457837.652222   -0.005757    0.002805  15.034 -0.0059  3.194 0.140 1.15476  1299.138   359.672 -179.88    30.10  6043  1  3 0 0  0.000877   -0.006845
2457837.676397    0.000292    0.002444  15.034 -0.0035  3.764 0.093 1.09928  1312.634   360.121 -179.88    25.12  6343  1  3 0 0  0.000330   -0.000538
2457837.676839    0.001376    0.002480  15.034 -0.0050  2.667 0.112 1.09852  1301.837   362.079 -179.88    25.54 13552  1  3 0 0  0.000331    0.000434
2457837.677281    0.000422    0.002372  15.034 -0.0044  2.735 0.107 1.09778  1300.942   362.538 -179.88    25.65 11728  1  3 0 0  0.000332   -0.000514
2457837.677743    0.004173    0.002478  15.034 -0.0095  3.815 0.082 1.09701  1297.566   357.714 -179.88    25.52  5948  1  3 0 0  0.000334    0.003347
2457837.694104   -0.002794    0.002465  15.034 -0.0183  2.564 0.093 1.07558  1299.262   361.319 -179.88    20.87 12486  1  3 0 0  0.000593   -0.003843
2457837.694547   -0.001471    0.002334  15.034 -0.0097  2.868 0.121 1.07516  1299.641   362.733 -179.88    20.82 11391  1  3 0 0  0.000607   -0.002493
2457837.694994    0.002254    0.002524  15.034 -0.0061  2.502 0.040 1.07474  1299.208   358.518 -179.88    20.75 12067  1  3 0 0  0.000620    0.001189
2457837.695438   -0.001739    0.002363  15.034 -0.0149  2.635 0.023 1.07432  1298.871   360.977 -179.88    20.50 13234  1  3 0 0  0.000634   -0.002794
2457837.714581   -0.003869    0.002313  15.034 -0.0138  2.402 0.073 1.06394  1298.880   360.111 -179.88    20.46 16029  1  3 0 0  0.000653   -0.004956
2457837.715025    0.001308    0.002376  15.034 -0.0115  2.403 0.127 1.06387  1298.766   361.188 -179.88    21.00 12522  1  3 0 0  0.000636    0.000228
2457837.715469    0.004992    0.002393  15.034 -0.0074  2.084 0.039 1.06380  1299.403   359.490 -179.88    21.11 15065  1  3 0 0  0.000619    0.003885
2457837.715913    0.002426    0.002333  15.034 -0.0084  2.402 0.064 1.06375  1298.424   360.873 -179.87    21.08 13675  1  3 0 0  0.000601    0.001358
2457837.731691    0.001617    0.002385  15.034 -0.0038  2.454 0.104 1.06657   745.258  1682.608   -0.00    20.65 12964  2  3 0 0  0.000112    0.001235
2457837.732135    0.008955    0.002348  15.034 -0.0027  2.392 0.023 1.06679   747.388  1685.075   -0.00    20.94 13052  2  3 0 0  0.000105    0.008569
2457837.732577    0.004369    0.002324  15.034 -0.0031  2.729 0.232 1.06701   746.132  1686.924   -0.00    20.95 10185  2  3 0 0  0.000098    0.004020
2457837.733022    0.001100    0.002375  15.034 -0.0078  2.375 0.062 1.06724   745.980  1684.966   -0.00    20.90 15222  2  3 0 0  0.000092    0.000717
2457837.750534    0.000407    0.002478  15.034 -0.0121  2.361 0.032 1.08263   745.082  1682.815    0.00    22.27 13794  2  3 0 0  0.000309   -0.000057
2457837.750982    0.003086    0.002301  15.034 -0.0099  2.507 0.070 1.08318   745.695  1687.637    0.00    22.11 10423  2  3 0 0  0.000356    0.002620
2457837.751432   -0.001366    0.002457  15.034 -0.0031  2.379 0.036 1.08375   746.892  1687.113    0.00    22.04 13938  2  3 0 0  0.000402   -0.001861
2457837.751876   -0.002998    0.002495  15.034 -0.0075  2.462 0.086 1.08432   746.327  1684.819    0.00    22.28 11716  2  3 0 0  0.000448   -0.003502
2457837.772529    0.000133    0.002519  15.034 -0.0177  2.537 0.134 1.12025   745.393  1681.394    0.00    19.91 11806  2  3 0 0  0.002108   -0.000970
2457837.772974    0.005440    0.002543  15.034 -0.0195  2.576 0.042 1.12124   745.012  1681.665    0.00    20.10 11730  2  3 0 0  0.002119    0.004337
2457837.773421    0.003992    0.002333  15.034 -0.0195  3.006 0.153 1.12225   746.724  1687.186    0.00    19.87  8065  2  3 0 0  0.002131    0.002929
2457837.773861    0.004007    0.002431  15.034 -0.0234  3.105 0.131 1.12325   747.723  1687.987    0.00    20.03  7831  2  3 0 0  0.002142    0.002950
2457837.797375   -0.008011    0.002793  15.034 -0.0329  4.729 0.107 1.19163   743.352  1683.799    0.01    15.92  2758  2  3 0 0  0.000991   -0.008482
2457837.797819   -0.000395    0.002835  15.034 -0.0380  5.076 0.063 1.19323   745.771  1689.525    0.01    16.13  2605  2  3 0 0  0.000931   -0.000809
2457837.798263    0.007619    0.002944  15.034 -0.0396  4.584 0.030 1.19484   745.522  1687.308    0.01    16.26  2895  2  3 0 0  0.000871    0.007177
2457837.798707    0.002931    0.002578  15.034 -0.0366  4.321 0.055 1.19647   747.138  1684.093    0.01    16.28  3639  2  3 0 0  0.000811    0.002483
2457837.839557   -0.004470    0.002905  15.034 -0.0820  4.507 0.084 1.41336   743.330  1682.726    0.01    21.65  2046  2  3 0 0  0.003662   -0.005939
2457837.840009    0.004110    0.003357  15.034 -0.0580  5.018 0.063 1.41669   746.280  1682.597    0.02    21.87  1925  2  3 0 0  0.003677    0.002688
2457837.840463    0.004719    0.003800  15.034 -0.0586  4.596 0.095 1.42007   745.426  1682.030    0.02    22.13  2047  2  3 0 0  0.003693    0.003247
2457837.840913    0.007066    0.003727  15.034 -0.1489  5.063 0.060 1.42343   748.556  1687.610    0.01    22.46  1390  2  3 0 0  0.003709    0.005636
2457837.871359    0.006448    0.003632  15.034 -0.0355  4.951 0.060 1.72656   745.876  1680.925    0.03    26.51  2246  2  3 0 0  0.001979    0.005638
2457837.871801   -0.016990    0.004084  15.034 -0.1189  5.319 0.035 1.73234   747.624  1682.219    0.03    26.77  1148  2  3 0 0  0.002037   -0.017783
2457837.872248    0.002121    0.004327  15.034 -0.2063  5.570 0.043 1.73823   746.834  1689.387    0.03    27.16   933  2  3 0 0  0.002096    0.001332
2457837.872695    0.022642    0.004067  15.034 -0.0522  5.143 0.035 1.74418   747.141  1690.121    0.03    27.41  1636  2  3 0 0  0.002156    0.021788
2457838.549070   -0.003170    0.004018  15.034 -0.0243  3.616 0.172 1.95628  1298.672   352.305 -179.90    55.14  5926  1  3 0 0  0.000800   -0.004187
2457838.549519   -0.000250    0.004148  15.034 -0.0088  4.166 0.080 1.94835  1298.507   359.734 -179.90    54.47  4368  1  3 0 0  0.000738   -0.001188
2457838.549960    0.005620    0.003917  15.034 -0.0177  4.383 0.140 1.94065  1300.191   368.083 -179.90    54.00  4170  1  3 0 0  0.000677    0.004726
2457838.550400    0.001451    0.003818  15.034 -0.0057  3.878 0.147 1.93301  1300.715   370.002 -179.90    53.87  4976  1  3 0 0  0.000616    0.000529
2457838.566758    0.001516    0.003485  15.034 -0.0357  4.514 0.052 1.69363  1296.547   359.876 -179.89    48.14  3417  1  3 0 0 -0.001591    0.001464
2457838.567206   -0.006579    0.003417  15.034 -0.0224  4.707 0.084 1.68810  1297.471   365.859 -179.89    47.92  2622  1  3 0 0 -0.001562   -0.006623
2457838.567651   -0.001382    0.003552  15.034 -0.0353  3.671 0.108 1.68266  1299.655   366.309 -179.89    47.28  5841  1  3 0 0 -0.001532   -0.001542
2457838.568115   -0.002505    0.003219  15.034 -0.0498  4.280 0.119 1.67704  1299.528   359.298 -179.89    46.92  3852  1  3 0 0 -0.001502   -0.002614
2457838.594951    0.003927    0.002988  15.034 -0.0661  3.130 0.154 1.42089  1300.399   365.665 -179.89    43.70  7831  1  3 0 0 -0.001040    0.003533
2457838.595397    0.000005    0.002879  15.034 -0.0597  3.293 0.120 1.41757  1298.786   367.599 -179.89    43.34  6918  1  3 0 0 -0.001080   -0.000359
2457838.595844   -0.003388    0.002930  15.034 -0.0505  3.853 0.152 1.41428  1299.233   358.298 -179.89    42.95  4717  1  3 0 0 -0.001119   -0.003680
2457838.596309   -0.000448    0.003039  15.034 -0.0621  3.678 0.104 1.41087  1300.243   355.282 -179.89    42.83  5933  1  3 0 0 -0.001160   -0.000743
2457838.617188   -0.006474    0.002784  15.034 -0.0583  4.002 0.026 1.28236  1300.821   364.439 -179.88    41.18  5107  1  3 0 0 -0.000871   -0.006841
2457838.617639   -0.001820    0.002820  15.034 -0.0512  4.006 0.040 1.28005  1300.748   369.234 -179.88    40.89  5035  1  3 0 0 -0.000821   -0.002205
2457838.618086    0.005910    0.002822  15.034 -0.0588  4.289 0.054 1.27777  1299.659   364.497 -179.88    40.67  4348  1  3 0 0 -0.000771    0.005535
2457838.618532   -0.001372    0.002815  15.034 -0.0615  3.632 0.144 1.27552  1299.511   351.198 -179.88    40.67  6354  1  3 0 0 -0.000722   -0.001832
2457838.636930   -0.002376    0.002688  15.034 -0.0585  3.936 0.104 1.19606  1301.133   361.710 -179.88    37.47  4649  1  3 0 0  0.000474   -0.003241
2457838.637369   -0.004322    0.002552  15.034 -0.0597  3.543 0.204 1.19445  1302.233   359.356 -179.88    37.59  5793  1  3 0 0  0.000487   -0.005232
2457838.637824   -0.001805    0.002604  15.034 -0.0680  4.337 0.043 1.19280  1300.194   354.398 -179.88    37.65  4648  1  3 0 0  0.000501   -0.002639
2457838.638266   -0.000017    0.002644  15.034 -0.0624  3.958 0.091 1.19121  1300.489   363.588 -179.88    37.44  5196  1  3 0 0  0.000514   -0.000895
2457838.666732   -0.000793    0.002699  15.034 -0.0546  2.440 0.048 1.11231  1298.975   361.858 -179.88    35.18 13372  1  3 0 0  0.001051   -0.002021
2457838.667195    0.002481    0.002497  15.034 -0.0538  2.866 0.146 1.11137  1299.541   362.980 -179.88    35.25  9244  1  3 0 0  0.001000    0.001316
2457838.667659   -0.000131    0.002578  15.034 -0.0615  3.584 0.091 1.11044  1299.020   362.225 -179.88    34.92  5933  1  3 0 0  0.000948   -0.001205
2457838.668104   -0.000525    0.002554  15.034 -0.0500  2.494 0.058 1.10956  1300.241   358.993 -179.88    34.42 11660  1  3 0 0  0.000898   -0.001692
2457838.685680   -0.002597    0.002800  15.034 -0.0430  4.437 0.107 1.08179  1300.361   362.864 -179.88    33.73  2545  1  3 0 0 -0.001061   -0.002850
2457838.686122   -0.010172    0.002623  15.034 -0.0430  4.662 0.061 1.08126  1300.806   364.671 -179.88    33.76  2706  1  3 0 0 -0.001111   -0.010385
2457838.687032    0.001025    0.002981  15.034 -0.0245  4.600 0.035 1.08020  1298.757   357.199 -179.88    33.14  2345  1  3 0 0 -0.001090    0.000799
2457838.709645   -0.000582    0.002519  15.034 -0.0321  3.869 0.118 1.06442  1298.933   360.091 -179.88    30.02  4914  1  3 0 0  0.001159   -0.001704
2457838.710092    0.004055    0.002517  15.034 -0.0380  4.360 0.117 1.06431  1298.638   360.883 -179.87    29.67  2810  1  3 0 0  0.001180    0.002975
2457838.710540   -0.007023    0.002779  15.034 -0.0770  4.056 0.142 1.06421  1300.286   363.415 -179.88    29.44  4074  1  3 0 0  0.001201   -0.008141
2457838.710979   -0.003262    0.002517  15.034 -0.0432  3.361 0.102 1.06411  1300.684   362.422 -179.88    29.34  6673  1  3 0 0  0.001222   -0.004458
2457838.731937    0.000371    0.002643  15.034 -0.0365  4.441 0.043 1.06816   747.971  1682.878    0.00    28.31  3443  2  3 0 0  0.002043   -0.000514
2457838.732383   -0.002505    0.002515  15.034 -0.0521  3.366 0.088 1.06843   744.827  1684.785    0.00    28.26  6358  2  3 0 0  0.002050   -0.003502
2457838.732826    0.003516    0.002340  15.034 -0.0355  3.864 0.048 1.06871   747.055  1686.739   -0.00    27.89  5891  2  3 0 0  0.002058    0.002567
2457838.733282   -0.000622    0.002591  15.034 -0.0350  4.271 0.126 1.06900   746.889  1687.496    0.00    28.02  2982  2  3 0 0  0.002066   -0.001532
2457838.750536    0.005091    0.002750  15.034 -0.0231  4.727 0.080 1.08613   745.889  1684.410    0.00    26.65  2438  2  3 0 0  0.002662    0.004009
2457838.750979   -0.001324    0.002675  15.034 -0.0426  4.849 0.055 1.08673   745.389  1683.970    0.00    26.86  2139  2  3 0 0  0.002702   -0.002408
2457838.751420   -0.000606    0.002369  15.034 -0.0268  3.541 0.092 1.08734   744.732  1685.017    0.00    26.74  6644  2  3 0 0  0.002742   -0.001837
2457838.751860    0.001127    0.002924  15.034 -0.0315  5.194 0.089 1.08795   749.109  1686.212    0.00    26.86  1718  2  3 0 0  0.002783    0.000049
2457838.768728    0.001089    0.002490  15.034 -0.0258  3.579 0.118 1.11788   744.481  1684.907    0.01    24.96  6835  2  3 0 0  0.003840   -0.000539
2457838.769188    0.007369    0.002497  15.034 -0.0293  3.516 0.068 1.11888   746.066  1688.165    0.00    25.03  6806  2  3 0 0  0.003782    0.005755
2457838.769631    0.003145    0.002430  15.034 -0.0281  4.367 0.079 1.11985   747.163  1686.497    0.00    24.81  4923  2  3 0 0  0.003727    0.001638
2457838.770078   -0.001933    0.002344  15.034 -0.0264  3.049 0.155 1.12084   746.160  1683.438    0.00    25.18  9363  2  3 0 0  0.003671   -0.003554
2457838.792790    0.000032    0.002668  15.034 -0.0305  5.196 0.042 1.18503   741.887  1681.479    0.01    25.58  1945  2  3 0 0  0.002233   -0.000845
2457838.793239   -0.001438    0.002809  15.034 -0.0194  4.526 0.141 1.18659   741.461  1684.476    0.01    26.01  3725  2  3 0 0  0.002276   -0.002399
2457838.793689    0.000410    0.002499  15.034 -0.0207  4.775 0.122 1.18817   743.569  1685.712    0.01    26.29  3468  2  3 0 0  0.002319   -0.000541
2457838.794150    0.002646    0.002424  15.034 -0.0215  4.213 0.044 1.18981   745.263  1684.657    0.01    26.72  4431  2  3 0 0  0.002363    0.001622
2457838.815005    0.001666    0.002604  15.034 -0.0209  4.233 0.109 1.27921   745.199  1684.112    0.01    28.51  4411  2  3 0 0  0.002248    0.000685
2457838.815453    0.003895    0.002658  15.034 -0.0305  4.420 0.054 1.28150   747.048  1684.063    0.01    29.68  3745  2  3 0 0  0.002180    0.002958
2457838.815898   -0.000290    0.002638  15.034 -0.0290  4.013 0.038 1.28379   746.256  1689.461    0.01    30.08  4185  2  3 0 0  0.002113   -0.001244
2457838.816341    0.005826    0.002756  15.034 -0.0385  4.676 0.064 1.28609   747.282  1686.831    0.01    30.19  3349  2  3 0 0  0.002045    0.004964
2457838.843977    0.003640    0.003056  15.034 -0.0229  4.788 0.021 1.46910   745.213  1685.968    0.02    37.32  2578  2  3 0 0  0.003048    0.002424
2457838.844419   -0.004005    0.002956  15.034 -0.0158  4.463 0.090 1.47278   746.023  1684.087    0.02    37.74  3456  2  3 0 0  0.003112   -0.005278
2457838.844877    0.004648    0.003071  15.034 -0.0160  3.795 0.084 1.47662   745.516  1683.263    0.02    37.73  5157  2  3 0 0  0.003178    0.003283
2457838.845320    0.008454    0.002890  15.034 -0.0130  4.230 0.056 1.48037   747.404  1689.983    0.01    37.68  3786  2  3 0 0  0.003242    0.007110
2457838.860750    0.007144    0.003299  15.034 -0.0129  4.274 0.054 1.63118   743.949  1687.270    0.02    40.56  4144  2  3 0 0  0.004516    0.005339
2457838.861194    0.007184    0.003252  15.034 -0.0103  4.226 0.111 1.63618   745.876  1691.019    0.02    41.23  4383  2  3 0 0  0.004551    0.005362
2457838.861655    0.006475    0.003206  15.034 -0.0107  4.013 0.031 1.64141   746.311  1686.200    0.02    41.81  5354  2  3 0 0  0.004586    0.004619
2457838.862097   -0.003091    0.003392  15.034 -0.0180  4.181 0.056 1.64647   745.741  1682.221    0.02    42.10  3546  2  3 0 0  0.004621   -0.004943
2457838.880025   -0.020201    0.004241  15.034 -0.0203  4.777 0.034 1.89297   749.532  1687.533    0.02    48.24  2288  2  3 0 0  0.001085   -0.020702
2457838.880474    0.002126    0.004486  15.034 -0.0460  4.982 0.123 1.90036   749.436  1683.691    0.03    48.96  1928  2  3 0 0  0.000957    0.001693
2457838.880933   -0.007540    0.003861  15.034 -0.0026  5.075 0.050 1.90799   746.794  1682.680    0.03    49.47  2222  2  3 0 0  0.000826   -0.007916
2457838.881390   -0.005861    0.004165  15.034 -0.0564  5.309 0.016 1.91568   746.965  1683.587    0.03    49.29  1702  2  3 0 0  0.000695   -0.006165
2457839.545701   -0.003063    0.004584  15.034  0.0346  2.523 0.055 1.96791  1298.436   365.912 -179.90    59.12 10769  1  3 0 0 -0.000807   -0.003605
2457839.546147   -0.005365    0.003987  15.034  0.0266  3.649 0.340 1.95992  1298.677   358.279 -179.90    58.90  5808  1  3 0 0 -0.000786   -0.005800
2457839.546592    0.006374    0.003976  15.034  0.0391  2.598 0.058 1.95203  1299.050   351.706 -179.90    58.66 10873  1  3 0 0 -0.000777    0.005830
2457839.547038   -0.005196    0.004383  15.034  0.0443  3.011 0.184 1.94419  1299.205   362.862 -179.90    58.79  8618  1  3 0 0 -0.000807   -0.005687
2457839.574493    0.003568    0.003130  15.034  0.0149  3.005 0.185 1.57608  1298.772   363.032 -179.89    51.54  9849  1  3 0 0 -0.002154    0.003567
2457839.574939    0.003742    0.003320  15.034  0.0398  3.628 0.298 1.57155  1300.711   372.992 -179.89    51.25  6648  1  3 0 0 -0.002157    0.003806
2457839.575385    0.002312    0.003132  15.034  0.0270  2.839 0.095 1.56706  1300.599   368.421 -179.89    51.12  8883  1  3 0 0 -0.002159    0.002296
2457839.575847   -0.002705    0.002984  15.034  0.0182  3.312 0.141 1.56244  1299.878   352.378 -179.89    51.21  7779  1  3 0 0 -0.002161   -0.002671
2457839.595684    0.000697    0.002849  15.034  0.0227  3.212 0.147 1.39585  1298.296   369.285 -179.89    44.24  7830  1  3 0 0 -0.001673    0.000542
2457839.596129    0.000888    0.002772  15.034  0.0231  2.989 0.178 1.39273  1299.108   369.257 -179.89    44.19  8211  1  3 0 0 -0.001646    0.000700
2457839.596577    0.002778    0.002860  15.034  0.0076  3.403 0.257 1.38961  1299.480   356.858 -179.89    44.16  7203  1  3 0 0 -0.001620    0.002623
2457839.597019   -0.003378    0.002752  15.034  0.0211  2.437 0.135 1.38656  1299.589   353.921 -179.89    44.16 12977  1  3 0 0 -0.001593   -0.003641
2457839.617979   -0.007019    0.002694  15.034  0.0196  2.497 0.086 1.26483  1299.212   361.814 -179.88    39.97 12845  1  3 0 0 -0.000909   -0.007526
2457839.618422   -0.000095    0.002544  15.034  0.0109  2.692 0.136 1.26269  1299.440   368.711 -179.88    39.96 10817  1  3 0 0 -0.000905   -0.000584
2457839.618865    0.000057    0.002640  15.034  0.0130  2.841 0.125 1.26057  1298.809   364.531 -179.88    39.96 10113  1  3 0 0 -0.000900   -0.000418
2457839.619311   -0.001765    0.002646  15.034  0.0157  2.630 0.223 1.25844  1298.945   351.301 -179.88    39.83 12368  1  3 0 0 -0.000895   -0.002263
2457839.642723   -0.004316    0.002584  15.034  0.0055  2.436 0.070 1.16708  1298.023   365.192 -179.88    31.14 14221  1  3 0 0 -0.001697   -0.004542
2457839.643169   -0.001295    0.002580  15.034  0.0104  2.326 0.144 1.16568  1299.278   363.684 -179.88    30.99 13896  1  3 0 0 -0.001721   -0.001523
2457839.643615   -0.002859    0.002481  15.034  0.0087  2.189 0.087 1.16429  1299.326   353.550 -179.88    30.86 14191  1  3 0 0 -0.001745   -0.003092
2457839.644059   -0.003522    0.002519  15.034  0.0033  2.377 0.078 1.16292  1299.419   362.642 -179.88    30.59 11738  1  3 0 0 -0.001769   -0.003727
2457839.663222    0.007381    0.002398  15.034  0.0096  2.594 0.150 1.11394  1298.538   360.217 -179.88    24.17 11591  1  3 0 0 -0.001448    0.007081
2457839.663668   -0.003712    0.002470  15.034  0.0103  2.501 0.056 1.11302  1298.643   359.590 -179.88    24.05 13073  1  3 0 0 -0.001436   -0.004026
2457839.664114   -0.006168    0.002406  15.034  0.0076  2.406 0.111 1.11211  1299.190   361.521 -179.88    23.66 13371  1  3 0 0 -0.001424   -0.006496
2457839.664552    0.000428    0.002361  15.034  0.0093  2.713 0.132 1.11122  1299.211   363.676 -179.88    23.70 10789  1  3 0 0 -0.001412    0.000127
2457839.682516   -0.002411    0.002345  15.034 -0.0006  3.768 0.161 1.08233  1298.207   358.521 -179.88    23.56  6773  1  3 0 0  0.000299   -0.003229
2457839.682962    0.002014    0.002302  15.034  0.0099  3.138 0.163 1.08179  1299.102   360.821 -179.88    23.49  8579  1  3 0 0  0.000345    0.001115
2457839.683406    0.001667    0.002311  15.034  0.0035  2.595 0.131 1.08126  1299.111   362.169 -179.88    23.32 11823  1  3 0 0  0.000391    0.000696
2457839.683859   -0.000996    0.002293  15.034  0.0124  2.695 0.110 1.08072  1299.999   363.751 -179.88    23.31 11226  1  3 0 0  0.000438   -0.001974
2457839.700482   -0.003170    0.002405  15.034  0.0057  2.544 0.091 1.06688  1298.843   361.555 -179.88    22.46 12415  1  3 0 0  0.001690   -0.004621
2457839.700922    0.001374    0.002279  15.034  0.0022  2.934 0.202 1.06666  1299.056   363.626 -179.88    22.71  9135  1  3 0 0  0.001721   -0.000048
2457839.701360   -0.000944    0.002403  15.034  0.0112  2.562 0.155 1.06645  1299.566   361.190 -179.88    22.97 11986  1  3 0 0  0.001751   -0.002415
2457839.701804    0.004488    0.002351  15.034  0.0105  2.657 0.111 1.06625  1299.302   358.516 -179.87    23.10 11333  1  3 0 0  0.001782    0.003015
2457839.717752   -0.001267    0.002177  15.034  0.0139  2.241 0.073 1.06387   744.061  1683.788   -0.00    21.06 17321  2  3 0 0  0.000809   -0.001926
2457839.718195   -0.000437    0.002351  15.034  0.0115  2.684 0.072 1.06394   745.879  1685.074   -0.00    21.16 12678  2  3 0 0  0.000758   -0.001031
2457839.718640    0.002243    0.002434  15.034  0.0116  2.371 0.091 1.06402   745.607  1688.009   -0.00    21.18 13858  2  3 0 0  0.000706    0.001635
2457839.719083   -0.002635    0.002249  15.034  0.0183  2.423 0.056 1.06411   746.117  1684.727   -0.00    21.06 15349  2  3 0 0  0.000655   -0.003219
2457839.740143    0.004250    0.002374  15.034  0.0160  3.060 0.151 1.07703   744.512  1686.914    0.00    19.58  8772  2  3 0 0 -0.001832    0.004639
2457839.740593    0.005066    0.002359  15.034  0.0134  2.646 0.101 1.07749   747.360  1688.144    0.00    19.89 12667  2  3 0 0 -0.001886    0.005432
2457839.741058   -0.002253    0.002430  15.034  0.0141  2.845 0.172 1.07798   746.138  1687.325    0.00    19.91 11924  2  3 0 0 -0.001941   -0.001845
2457839.741497    0.001421    0.002314  15.034  0.0154  3.655 0.065 1.07846   747.209  1682.920    0.00    19.91  7320  2  3 0 0 -0.001994    0.001930
2457839.764937    0.005785    0.002330  15.034  0.0110  2.683 0.063 1.11559   745.936  1683.943    0.00    19.03 11891  2  3 0 0 -0.001049    0.005850
2457839.765380   -0.002345    0.002570  15.034  0.0187  2.603 0.154 1.11653   745.452  1684.706    0.00    19.06 12955  2  3 0 0 -0.001012   -0.002302
